index,s,x_center,y_center,width_left,width_right
31,3.2501042982170927,6.2046072035399229,6.3259636800123937,1.3732431594896415,1.3942673649050192
32,3.3474525484888917,6.1072595242697041,6.3262971041918252,1.3726617228218765,1.390174819339165
33,3.4449337874019759,6.0097787890667327,6.3266104798735903,1.3718877436908006,1.3861419241799824
34,3.542593707302323,5.9121194232843832,6.3269394630517688,1.3709968019614933,1.3822124230492527
35,3.6404394831889864,5.8142742756696268,6.3272901011981242,1.3697885113759123,1.3784005477425123
36,3.7384642874766696,5.7162501605683138,6.3276576800919386,1.3683719007250712,1.3747098839061838
37,3.8366612703042615,5.6180539121882926,6.3280374702071072,1.3667586627602679,1.3711440749205288
38,3.9350235801408409,5.519692364737411,6.3284247420175319,1.3649605855321318,1.3677068220002846
39,4.0335443644710178,5.4211723524235236,6.3288147659971186,1.3629895431361463,1.3644018721935156
40,4.132216770473871,5.322500709454479,6.3292028126197613,1.3608574870272068,1.3612330096101874
41,4.2310339456962094,5.2236842700381283,6.3295841523593639,1.3585764378594503,1.3582040499512784
42,4.3299890387209388,5.1247298683823201,6.3299540556898251,1.3564057882064615,1.3553188384025816
43,4.4290751998312556,5.0256443386949083,6.3303077930850487,1.3538735053423998,1.3525812509498207
44,4.5282855816714127,4.9264345151837414,6.3306406350189324,1.3512287683483986,1.3502437418963216
45,4.6276133399047374,4.8271072320566688,6.3309478519653792,1.3484837538439021,1.3477904794358742
46,4.727051633869622,4.7276693235215435,6.3312247143982905,1.3453609332329921,1.3454969163773838
47,4.8265936272341809,4.6281276237862139,6.3314664927915656,1.3424413226301819,1.3433682649061145
48,4.92623248865024,4.5284889670585304,6.3316684576191049,1.3394582104117359,1.3414096608518884
49,5.0259613924073401,4.4287601875463452,6.3318258793548079,1.3364239295503295,1.3396261778327818
50,5.1257735190874305,4.3289481194575075,6.3319340284725776,1.3333505015202014,1.3380228558264915
51,5.2256620562209033,4.2290595969998677,6.3319881754463161,1.3302468548812334,1.3366047442455447
52,5.3256201989446348,4.129101454381277,6.3319835907499193,1.3271202070679002,1.3353769595324267
53,5.4256411506626989,4.0290805258095839,6.331915544857293,1.3239777606359877,1.33434475722533
54,5.5257181237103818,3.9290036454926422,6.3317793082423348,1.3208267183148465,1.3335136183743006
55,5.6258443400222014,3.8288776476383002,6.3315701513789469,1.3176742801514125,1.3328893501113774
56,5.7260130318045288,3.7287093664544075,6.3312833447410295,1.3142024367838663,1.3324782000959789
57,5.8262174422135171,3.6285056361488159,6.3309141588024822,1.3110573091217288,1.3322869844679719
58,5.9264508260389741,3.5282732909293779,6.3304578640372071,1.3079323663306943,1.3323232288441234
59,6.0267064503948609,3.4280191650039402,6.3299097309191064,1.3048348248664066,1.3325950702766052
60,6.1269775954170536,3.3277500925803554,6.3292650299220776,1.3017718893620647,1.3330383614423296
61,6.2272575549690901,3.2274729078664723,6.3285190315200239,1.298444704576287,1.3334112536270879
62,6.3275396373565389,3.1271944450701437,6.3276670061868465,1.2954618754509133,1.3334394136331376
63,6.4278171660507182,3.0269215383992192,6.3267042243964431,1.2925354596376282,1.3328481858201127
64,6.5280834804224375,2.9266610220615474,6.3256259566227158,1.2896726602070847,1.3313766330289165
65,6.6283319364864797,2.8264197302649818,6.3244274733395667,1.2868806673963549,1.3290478346856731
66,6.7285559076575616,2.72620449721737,6.3231040450208935,1.2838873830514219,1.3260409173976904
67,6.8287492999819364,2.6260216335717086,6.3216515653408756,1.2812493024657412,1.3215579956050989
68,6.9289105496079353,2.525872849164883,6.3200714044386856,1.2786972548036373,1.3166173118554605
69,7.0290404266289013,2.425757466143394,6.3183677745803335,1.2762293935614382,1.3107902767095061
70,7.1291397054529737,2.3256747863540124,6.316544912195087,1.2738438511746899,1.3042322642960567
71,7.2292091453710929,2.2256241116435116,6.3146070537122219,1.2712991576700217,1.2972881549267212
72,7.3292494910742683,2.1256047438586605,6.3125584355610007,1.2690666409360578,1.290317690927163
73,7.4292614731727014,2.0256159848462341,6.3104032941706976,1.2669113243430046,1.2836702922526215
74,7.5292458087167216,1.9256571364530051,6.3081458659705838,1.2648313478919766,1.2774980778448735
75,7.6292032017194353,1.8257275005257432,6.3057903873899264,1.2628248541442424,1.2710854110308565
76,7.7291343436810198,1.725826378911222,6.3033410948579967,1.260889988077204,1.265242400490789
77,7.8290399141146052,1.6259530734562142,6.3008022248040669,1.2588347767124217,1.2599324665912792
78,7.9289205810736707,1.5261068860074911,6.2981780136574033,1.2570344404768565,1.2551320786166387
79,8.0287770016808881,1.4262871184118247,6.2954726978472788,1.2553006108124201,1.2508272887240115
80,8.1286098226583441,1.3264930725159889,6.2926905138029632,1.2536314356630864,1.2465791289443726
81,8.2284196808591012,1.2267240501667531,6.2898356979537251,1.2520250645944118,1.2428727863246991
82,8.3282072038000088,1.1269793532108914,6.2869124867288368,1.2504796486645617,1.2396593695041338
83,8.4279730101957213,1.0272582834951767,6.2839251165575671,1.2489933402978919,1.2368965154873468
84,8.5277177104938726,0.927560142866379,6.2808778238691865,1.2475642931613211,1.2345452225020401
85,8.6274419074113347,0.82788423317127313,6.2777748450929662,1.2461906620437344,1.2325672813801554
86,8.7271461964715176,0.72822985625662817,6.2746204166581734,1.244870602738585,1.2309233364553203
87,8.8268311665426502,0.62859631396921789,6.2714187749940793,1.2436022719299089,1.2294458948681526
88,8.9264974003770003,0.52898290815581583,6.2681741565299571,1.2422617160902498,1.2283413989226786
89,9.0261454751509795,0.42938894066319166,6.2648907976950738,1.2410926773876858,1.2274359654986693
90,9.1257759630060669,0.32981371333811843,6.261572934918699,1.2399702067018141,1.2266907483723137
91,9.225389431590532,0.23025652802737021,6.258224804630105,1.2388924556322374,1.2260707385577776
92,9.3249864446018833,0.13071668657771629,6.2548506432585622,1.2378568554537179,1.2254900656829839
93,9.4245675623300098,0.031193490835930288,6.2514546872333376,1.236858985084913,1.2250165760094636
94,9.52413334220096,-0.068313757351214616,6.2480411729837062,1.2358941301328674,1.2245666463714879
95,9.6236843393213221,-0.16780575613694843,6.2446143369389331,1.2349575764597112,1.2241073852502584
96,9.7232211070231411,-0.26728320367449798,6.2411784155282906,1.2340446101399578,1.2236061948151591
97,9.8227441974093566,-0.36674679811708943,6.2377376451810482,1.2331505174192945,1.2230306794351991
98,9.9222541618996853,-0.46619723761795306,6.2342962623264784,1.2322705846748945,1.2223485663576317
99,10.021751551776925,-0.56563522033031699,6.2308585033938488,1.2314000983772859,1.221527638665052
100,10.12123691873361,-0.66506144440740589,6.227428604812431,1.2305343450537984,1.2205356805346017
101,10.220710815419022,-0.76447660800244965,6.2240108030114927,1.2296686112536599,1.2194658524405977
102,10.320173795986442,-0.86388140926867774,6.2206093344203062,1.2287981835146937,1.2180555956177574
103,10.419626416640657,-0.96327654635931426,6.2172284354681429,1.2280046458808951,1.21638094940472
104,10.519069236185647,-1.0626627174275882,6.2138723425842688,1.2271078874993759,1.2144142169807219
105,10.618502816572411,-1.1620406206267306,6.2105452921979589,1.2261922717673137,1.2121729586776928
106,10.717927723446877,-1.2614109541099647,6.2072515207384784,1.2252530881571366,1.2097009877191593
107,10.817344526697878,-1.3607744160305202,6.2039952646351031,1.2242856259607906,1.2070424432926783
108,10.916753801005108,-1.4601317045416271,6.2007807603170972,1.2232851742644861,1.2042414693317087
109,11.016156126387013,-1.5594835177965092,6.197612244213734,1.2222470219251644,1.2013422147007913
110,11.115552088748622,-1.6588305539483961,6.1944939527542839,1.2211664575488277,1.1983888334480868
111,11.214942280429181,-1.7581735111505177,6.1914301223680157,1.2200387694705523,1.1954254851203536
112,11.314327300749598,-1.8575130875560983,6.1884249894842016,1.218859245736239,1.192496335134926
113,11.413707756559631,-1.9568499813183671,6.1854827905321104,1.2176231740860151,1.1896455552024277
114,11.51308426278476,-2.0561848905905538,6.1826077619410098,1.2163258419392677,1.1869173237931314
115,11.612457442972678,-2.155518513525883,6.1798041401401758,1.2150962088869781,1.1841070787166221
116,11.711827929839366,-2.2548515482775833,6.1770761615588707,1.2136594451247864,1.181772940204477
117,11.811196365814675,-2.3541846929988832,6.1744280626263714,1.2121473012013289,1.1796974154268338
118,11.910563403587357,-2.4535186458430136,6.1718640797719457,1.2105550663734188,1.1779247042510084
119,12.009929706649476,-2.5528541049631972,6.1693884494248632,1.2088780294959849,1.1764990167345253
120,12.109295949840163,-2.6521917685126617,6.1670054080143926,1.2071114790170425,1.1754645738656477
121,12.208662819888609,-2.7515323346446419,6.1647191919698097,1.2052507029742017,1.1748656082665387
122,12.308031015956235,-2.8508765015123574,6.1625340377203779,1.2034883388184558,1.1747463648392555
123,12.407401250178015,-2.9502249672690395,6.1604541816953713,1.201422549985111,1.1752187468802477
124,12.506774248202802,-3.0495784300679176,6.1584838603240577,1.1992484476307204,1.1762360102392557
125,12.606150749732636,-3.1489375880622164,6.1566273100357112,1.1969613216278769,1.1778691983437641
126,12.705531509060952,-3.2483031394051647,6.1548887672595978,1.1945564614374982,1.1801626092730184
127,12.804917295609576,-3.3476757822499925,6.153272468424988,1.1920291561172591,1.1831605577836561
128,12.904308894464451,-3.4470562147499244,6.1517826499611541,1.1896417969256212,1.1873188160005324
129,13.003707106910024,-3.5464451350581894,6.1504235482973639,1.1868535925043462,1.1919200631592262
130,13.103112750962149,-3.6458432413280182,6.1491993998628907,1.1839288899095042,1.197362254661718
131,13.202526661899466,-3.7452512317126323,6.1481144410869994,1.1808629807053501,1.203687665560971
132,13.301949692793164,-3.8446698043652647,6.1471729083989679,1.177651156157578,1.2116856039903361
133,13.401382802814089,-3.9440997344212296,6.1463776867321567,1.1746331539218422,1.2199252468104103
134,13.500828995720097,-4.0435436163170717,6.1456997214050473,1.1711501891834064,1.2290882961296143
135,13.600293216696089,-4.1430058912722139,6.1450775356541731,1.16760763287557,1.2391313102700241
136,13.699780398923405,-4.2424910829848814,6.1444482047199616,1.1640679257096347,1.2500092821357069
137,13.799295488847864,-4.3420037151532966,6.1437488038428363,1.1605936259954057,1.2616771693734763
138,13.898843565370653,-4.4415483114756782,6.1429164082632139,1.1569118643205039,1.2740899982674594
139,13.998429958804739,-4.5411293956502528,6.141888093221521,1.1537706676189119,1.2872029862493577
140,14.098060369501512,-4.6407514913752408,6.1406009339581802,1.1508999516621841,1.2995488346683586
141,14.197740986042495,-4.7404191223488645,6.1389920057136136,1.1481220123649418,1.3138262899374333
142,14.297478602876355,-4.8401368122693462,6.1369983837282422,1.1460031215288962,1.3271193418276725
143,14.397280737262383,-4.9399090848349125,6.1345571432424908,1.1442081073016339,1.3407907878905263
144,14.497155745358139,-5.0397404637437795,6.1316053594967794,1.143119737937182,1.3547804310067773
145,14.59711293726151,-5.1396354726941729,6.1280801077315346,1.1425869576397454,1.3690281131466804
146,14.697162690786092,-5.2395986353843158,6.1239184631871746,1.1428345318806625,1.3834742601202701
147,14.797316563714256,-5.3396344755124314,6.1190575011041277,1.1439313532820514,1.3964416917957057
148,14.897587404234832,-5.4397475167767375,6.1134342967228088,1.1459457382669211,1.4112318669248605
149,14.997989459232704,-5.5399422828754625,6.1069859252836469,1.1489454139116424,1.4245972111202518
150,15.098538480056432,-5.6402232975068234,6.0996494620270605,1.1529975167361228,1.4382491529010355
151,15.199251825348442,-5.7405950843690476,6.0913619821934759,1.1581686045048247,1.4540078010827411
152,15.300148560480856,-5.8410621671603566,6.0820605610233134,1.1645246817566408,1.4684885678743103
153,15.401249553100399,-5.9416290695789691,6.0716822737569949,1.1728535488763576,1.4854344190708733
154,15.502577564248861,-6.0423003153231098,6.060164195634945,1.181855517716732,1.5012227341552953
155,15.604157334492832,-6.1430804280910039,6.0474434018975849,1.1931984672055955,1.5199651966239585
156,15.706015664469499,-6.2439739315808671,6.0334569677853374,1.2062132222171655,1.5399855871481871
157,15.808181489235555,-6.3449853494909307,6.018141968538627,1.22095122820653,1.5639966061095099
158,15.910685945795256,-6.4461192055194125,6.0014354793978724,1.2374625255071963,1.5898830346162431
159,16.013562433183246,-6.5473800233645338,5.9832745756034988,1.2557908132037567,1.6174103155136328
160,16.116846664488801,-6.6487723267245169,5.9635963323959302,1.27766258709722,1.6463211504099657
161,16.220576710232432,-6.7503006392975893,5.9423378250155858,1.2996063584070505,1.6793459132698179
162,16.324793032543887,-6.8519694847819679,5.9194361287028903,1.3251940503629644,1.7132256026405612
163,16.429538509643432,-6.9537833868758749,5.8948283186982646,1.3525479634838045,1.7443892804374148
164,16.534858450195792,-7.0557468692775407,5.8684514702421327,1.3815443476573164,1.7791150115081775
165,16.640800597188374,-7.1578644556851803,5.840242658574919,1.4120624761378591,1.8113070662456281
166,16.747412853749669,-7.2601381622599463,5.81013846962139,1.446478969872689,1.8476651426076198
167,16.854639047347813,-7.3624510802740728,5.7780522825468648,1.4824111112951142,1.8817578463308073
168,16.962279531386486,-7.4645181175623225,5.7438646575448402,1.5198392394310622,1.9133670303199892
169,17.070134744862237,-7.5660414502858755,5.7074536703760952,1.5615904676240282,1.9495473952229465
170,17.178018360219419,-7.6667232546059214,5.6686973968014014,1.6050323724559714,1.9792844090315913
171,17.285759139021465,-7.7662657066836456,5.6274739125815314,1.653211806013692,2.0096705726304629
172,17.393203034944602,-7.8643709826802315,5.5836612934772631,1.7032771984508157,2.0366761720373332
173,17.500215570410965,-7.9607412587568636,5.5371376152493639,1.7585086570330211,2.0599786476556461
174,17.606684509323731,-8.0550787110747351,5.4877809536586133,1.819218879786761,2.0793231721619301
175,17.712522840689324,-8.1470855157950215,5.4354693844657831,1.8818189538265373,2.0945506881643663
176,17.817672074779374,-8.236463849078909,5.3800809834316459,1.9493431530275631,2.1056278215686062
177,17.922105832993054,-8.3229158870875892,5.321493826316976,2.0214555209248801,2.1126776153592823
178,18.025833682769971,-8.4061438059822429,5.2595859888825496,2.0941763232924835,2.1160098670087324
179,18.128905128231704,-8.4858497819240544,5.1942355468891384,2.1672609702671779,2.1161495849969345
180,18.231413615384682,-8.5617359910742152,5.1253205760975167,2.2435927406200875,2.1138616204547578
181,18.333500349812969,-8.6335046095939063,5.0527191522684589,2.3033230276980801,2.1101688229344688
182,18.435357660796871,-8.7008578136443102,4.9763093511627385,2.2695257706883951,2.1074350068858649
183,18.537231589735775,-8.7634977793866202,4.8959692485411281,2.2274561309979077,2.1043694479059547
184,18.639422998957571,-8.8211292866036697,4.8115791217807811,2.2080592680300191,2.1041556095828731
185,18.742242988548714,-8.873660444212323,4.7231911828987254,2.1879910628758488,2.1058942249075248
186,18.845903040849912,-8.921345088784582,4.6311499904080584,2.1655085349414795,2.108247454324955
187,18.950526157463482,-8.9644706807344452,4.5358285350639935,2.1444285978877886,2.1083330753917253
188,19.05616003550853,-9.0033246804759308,4.4375998076217407,2.126002986672586,2.1064338426971836
189,19.162785978083971,-9.0381945484230375,4.336836798836508,2.1150455607377898,2.0997516930366262
190,19.270327503020205,-9.0693677449897692,4.2339124994635107,2.1132446611654667,2.0900392678631747
191,19.378658326559954,-9.0971317305901369,4.1291999002579578,2.1178574240024899,2.0773734976127067
192,19.487609566409095,-9.1217739656381447,4.0230719919750575,2.1237063927139816,2.0619870633042248
193,19.596976124057019,-9.1435819105478,3.9159017653700241,2.1270197997312623,2.0442766270883039
194,19.706522278723387,-9.1628430257331068,3.8080622111980662,2.126855376404956,2.024822432487384
195,19.815986566423209,-9.1798447716080744,3.6999263202143942,2.1233627726099389,2.0044229278650629
196,19.925086038050292,-9.194874608586705,3.5918670831742201,2.1187151658425454,1.9860143293649875
197,20.033519998404117,-9.2082199970830061,3.4842574908327482,2.1138322157802998,1.9699609955592625
198,20.140973329828,-9.2201683975109869,3.3774705339451994,2.1092913933069384,1.9551204973969809
199,20.247120603250178,-9.2310066272919631,3.2718780321745835,2.1050130093201966,1.9435410627592047
200,20.351773609598109,-9.2409366138157818,3.1676971936998575,2.1013159519053568,1.9359131003717909
201,20.455030847125734,-9.2499914585880028,3.0648377415917158,2.0988391845450458,1.9308161813752436
202,20.557025128602501,-9.2581843022216948,2.9631730438488146,2.0975275296649856,1.9280999427655261
203,20.657889418942933,-9.2655282853299266,2.8625764684698032,2.0984716120696492,1.927636640015725
204,20.757756798299077,-9.2720365485257741,2.7629213834533459,2.1017746396413739,1.9293166619083766
205,20.856760421498599,-9.2777222324223114,2.6640811567980935,2.1064916589992793,1.9325138605341463
206,20.955033474414122,-9.2825984776326074,2.5659291565027025,2.1093482025786483,1.9379564833698835
207,21.052709127980229,-9.286678424769736,2.4683387505658261,2.1071243861807156,1.9443527583059057
208,21.149920490687187,-9.2899752144467733,2.3711833069861212,2.0980649232856252,1.9521859722990504
209,21.246800560467992,-9.2925019872767862,2.2743361937622413,2.0862454774620462,1.9614215664185843
210,21.343482176951348,-9.2942718838728453,2.1776707788928373,2.0749697832070524,1.9734355212421002
211,21.440097975073499,-9.2952980448480336,2.0810604303765752,2.0653500134822398,1.9855718272816789
212,21.5367803410238,-9.2955936108154109,1.9843785162121026,2.0578179386648383,2.0008802918819546
213,21.633661371442262,-9.2951717223880586,1.8874984043980767,2.0515315175451847,2.0180202857292788
214,21.730872836695159,-9.2940455201790435,1.7902934629331519,2.0467341436414674,2.0370580261788875
215,21.82854614893062,-9.2922281448014434,1.6926370598159839,2.0425091122914845,2.0605149882910112
216,21.926812335467787,-9.2897327368683289,1.5944025630452239,2.0393781343737767,2.0865000886372336
217,22.02580185881714,-9.2865721624348616,1.4954635085612524,2.0368635357975156,2.1151023038683023
218,22.125595962577421,-9.2826740559952565,1.3957455667879521,2.0349167135965209,2.1463407575467226
219,22.226161499785771,-9.2777605048139602,1.2953001373807727,2.0336029548533658,2.1800401722832743
220,22.327456657273117,-9.2715232322470751,1.1941971930056812,2.0332713122935542,2.2122850981709621
221,22.429451169382013,-9.2636539616507214,1.0925067063286436,2.0341700055879959,2.2423252051232434
222,22.532128888258526,-9.2538444163810105,0.9902986500156219,2.0365531675880502,2.2735071546588803
223,22.635490297131792,-9.2417863197940573,0.88764299673259095,2.040684946097354,2.3015727937144113
224,22.739554951601413,-9.2271713952459766,0.78460971914551303,2.0463303179118513,2.3301749881827982
225,22.844363820845921,-9.2096913660928816,0.68126878992035456,2.0542004476242965,2.350771615997501
226,22.94998148715851,-9.1890379556908801,0.57769018172308151,2.0636650671543677,2.3713355069541247
227,23.056498149210213,-9.1649028873960976,0.47394386721966081,2.0766259541799217,2.3875857411916015
228,23.16403136323262,-9.1369778845646366,0.37009981907605394,2.0928784693875944,2.3995129342706507
229,23.272727448558026,-9.1049546705526154,0.2662280099582362,2.1143730544017663,2.4110275245565331
230,23.382762481513684,-9.0685249687161544,0.16239841253216966,2.1413960961340432,2.4183367580196267
231,23.494342806307515,-9.0273805024113578,0.058680999463820577,2.1767926403619544,2.4252002567124986
232,23.607704847400921,-8.9812131457362465,-0.044854151757859229,2.2213576390093506,2.4283686445275423
233,23.722968311494142,-8.9298517478879678,-0.14804171382732448,2.2711767019613807,2.4342680348846057
234,23.839845894106713,-8.8735147975488342,-0.2504454117285454,2.3254247611437102,2.4397716203627926
235,23.95796661633868,-8.8124896020553241,-0.3515811152935121,2.3783824031079566,2.4475044838182174
236,24.076952643699016,-8.747063468743919,-0.45096469435420228,2.4263577496187883,2.4547317474399342
237,24.196423901264126,-8.6775237049510885,-0.54811201874260596,2.4683376124817231,2.4614811934716441
238,24.316002451284533,-8.6041576180133088,-0.64253895829070906,2.5030433458738193,2.4677142121278499
239,24.435316849272908,-8.5272525152670582,-0.73376138283049797,2.529543571691474,2.4715332570163193
240,24.554006684197084,-8.447095704048813,-0.82129516219395837,2.5465766937711036,2.4749681864339448
241,24.671727510452406,-8.3639744916950463,-0.90465616621308009,2.5546370974711996,2.4777876988621057
242,24.788156392008716,-8.2781761855422378,-0.9833602647198415,2.5532301678474285,2.4777446911895575
243,24.902998300263231,-8.1899880929268569,-1.0569233275462324,2.5425880522062596,2.4771609942679995
244,25.015993632871243,-8.099697521185389,-1.1248612245242393,2.522782934913689,2.4769357275347583
245,25.126927143986165,-8.0075917776543015,-1.1866898254858476,2.4953061380547727,2.4780918092044604
246,25.23563858347995,-7.9139581696700763,-1.2419250002630433,2.4647161756301288,2.4830760890161803
247,25.342035330363117,-7.8190839977224922,-1.290082650170207,2.4348353611338664,2.4976593173803514
248,25.446222936227013,-7.7232139382097582,-1.3308746702804615,2.412962971707548,2.5194001288879413
249,25.548720616344195,-7.6264490876902773,-1.3646731633437157,2.3975928603883228,2.5517993562421504
250,25.650060260935106,-7.5288603423593932,-1.3919890991789827,2.3858445575859486,2.5872103463248806
251,25.75069166663069,-7.4305185984124504,-1.4133334476052759,2.3747442244968253,2.6229885098076622
252,25.850981322401989,-7.3314947520447982,-1.4292171784416086,2.3630332629013107,2.663050230028821
253,25.951214539838602,-7.231859699451773,-1.4401512615069945,2.3521073194206421,2.6942815717481752
254,26.051600263745172,-7.1316843368287293,-1.4466466666204456,2.3425342625789503,2.7074680293351383
255,26.152277789022701,-7.0310395603710116,-1.449214363600976,2.3340463576988983,2.7074429747755704
256,26.253324650196959,-6.9299962662739585,-1.4483653222675987,2.326659007295413,2.6797663862436738
257,26.354765081556817,-6.8286253507329233,-1.4446105124393276,2.3205962977287364,2.6316568885090956
258,26.456578612372866,-6.7269977099432445,-1.438460903935175,2.315192690336223,2.5646129130462385
259,26.558708523551228,-6.6251842401002667,-1.4304274665741545,2.3101637050394372,2.4812042664335729
260,26.661070028469368,-6.5232558373993381,-1.4210211701752795,2.3052102724645884,2.396814191886246
261,26.763558144978695,-6.4212833980358051,-1.410752984557563,2.3004998458649197,2.3131184011860904
262,26.866055299272904,-6.3193378182050104,-1.4001338795400184,2.2949334271603528,2.2313798761398318
263,26.968460042507974,-6.217477916773273,-1.3895843810989819,2.2894604428656291,2.1615825692873565
264,27.070755954287883,-6.1157142032907901,-1.3791632398400768,2.2824060368435251,2.0978982511933126
265,27.172947927390954,-6.0140451099787349,-1.3688387625262497,2.274408228449742,2.047209282974046
266,27.275040775156455,-5.9124690690582735,-1.3585792559204475,2.265509778526992,2.0002997731544574
267,27.377039260102489,-5.8109845127505855,-1.3483530267856167,2.2557479736664861,1.9567780715460499
268,27.478948122707074,-5.7095898732768413,-1.3381283818847045,2.2451601230382972,1.9192714671421232
269,27.580772110332862,-5.608283582858208,-1.327873627980656,2.2337835566130679,1.8839986912807789
270,27.682516006276035,-5.5070640737158607,-1.3175570718364189,2.2204022534753531,1.8533478894091686
271,27.78418465891956,-5.4059297780709699,-1.3071470202149393,2.2074798682793464,1.8240533163371504
272,27.885783010970435,-5.3048791281447016,-1.2966117798791634,2.193881978225265,1.7958759500711869
273,27.987316128759602,-5.2039105561582364,-1.2859196575920389,2.1796459748928494,1.7687374241110714
274,28.088789231582265,-5.103022494332742,-1.2750389601165109,2.1632809018091574,1.7426337017972293
275,28.19020772105474,-5.00221337488939,-1.2639379942155273,2.1478053129804211,1.7197920206858111
276,28.291577210462453,-4.9014816300493509,-1.2525850666520335,2.1301677633607663,1.6956282890638035
277,28.392903554071658,-4.8008256920337962,-1.2409484841889771,2.1136072393771417,1.6745219199254311
278,28.494192876375301,-4.7002439930638946,-1.2289965535893033,2.0948585032449416,1.6542273244813179
279,28.595451601240949,-4.5997349653608266,-1.2166975816159602,2.0773678548260337,1.6347288523248975
280,28.696686480926086,-4.4992970411457565,-1.2040198750318933,2.0576696294617616,1.6160120964862685
281,28.797904624922985,-4.3989286526398574,-1.1909317406000499,2.0375460963347596,1.5998245219792031
282,28.899113528592476,-4.298628232064301,-1.1774014850833754,2.0189181967563323,1.5825356253395129
283,29.000321101542383,-4.1983942116402586,-1.1633974152448174,1.9980906546553288,1.5659864130357162
284,29.101535695703117,-4.0982250235889026,-1.1488878378473224,1.9769643304698481,1.551696084726377
285,29.20276613304922,-3.9981191001313992,-1.1338410596538357,1.9555825003544642,1.5364849394691631
286,29.304021732912027,-3.8980748734889277,-1.1182253874273052,1.9339885710571874,1.5233597610901781
287,29.405312338824928,-3.7980907758826556,-1.1020091279306774,1.9122260734150327,1.5107719018201384
288,29.50664834483895,-3.6981652395337559,-1.0851605879268984,1.8923307531445153,1.4987031353615377
289,29.608040721242809,-3.5982966966633985,-1.0676480741789143,1.8703633175476215,1.4871361473230147
290,29.709501039617969,-3.4984835794927562,-1.0494398934496729,1.8483553953372809,1.4748511357596856
291,29.811041497156022,-3.3987243202429958,-1.0305043525021189,1.8263508320935491,1.4642889891858712
292,29.912674940162443,-3.2990173511352965,-1.0108097580992008,1.8043935331518723,1.4541840606808338
293,30.014414886668163,-3.1993611043908268,-0.99032441700386464,1.7825274416522459,1.4455711862063882
294,30.116275548067872,-3.0997540122307568,-0.96901663597905618,1.7607965128322158,1.4362848136791795
295,30.218271849702081,-3.0001945068762588,-0.94685472178772234,1.7392446842325615,1.4274151673886302
296,30.320419450298644,-2.9006810205485039,-0.92380698119281013,1.7179158414966456,1.4189512201778254
297,30.422734760188575,-2.8012119854686603,-0.89984172095726478,1.6968537794680845,1.4108828702468696
