index,s,x_center,y_center,width_left,width_right
49,13.296726284047024,11.65648715249783,0.030380249537790519,1.7406590245458389,1.7250458038275895
50,13.570763578229469,11.930465535171184,0.036062188513959557,1.7390923446041202,1.7247994905751445
51,13.845200872366854,12.20484306657298,0.041789201287325044,1.7376801071229415,1.7253537167410904
52,14.120007667188874,12.479589639500599,0.04754203927218216,1.7363187739648376,1.7261603659436311
53,14.39515345973547,12.754675146751412,0.053301453882826338,1.7350848355585136,1.7278388794415223
54,14.670607747149841,13.03006948112281,0.059048196533552866,1.7339886867319174,1.7296558987831647
55,14.946340030448178,13.305742535412165,0.064763018638657105,1.7329814515701707,1.7319651554305788
56,15.222319818272679,13.581664202416858,0.070426671612434391,1.7321787596920932,1.7348355313560568
57,15.49851663063405,13.85780437493427,0.076019906869180115,1.7314952403244261,1.7373429281329926
58,15.774900002649824,14.134132945761786,0.081523475823189528,1.7309917456349431,1.740311228885423
59,16.051439488284593,14.410619807696772,0.086918129888757967,1.7306693969567906,1.7434904715396038
60,16.328104664098479,14.687234853536614,0.092184620480180765,1.7305330976887281,1.7467327840749394
61,16.604865133009774,14.963947976078694,0.097303699011753342,1.7305907666966935,1.7490682351871736
62,16.881690528078064,15.240729068120395,0.10225611689777106,1.7308664763930417,1.7517215894058922
63,17.158550516313859,15.517548022459088,0.10702262555252909,1.7313235036553181,1.7541079714098098
64,17.435414802521024,15.794374731892152,0.11158397639032286,1.7320035894336121,1.7560992984889763
65,17.71225313317818,16.071179089216972,0.11592092082544769,1.7329229960740289,1.7575809202402277
66,17.989035300365337,16.347930987230924,0.12001421027219895,1.734087206334249,1.7584569619903987
67,18.265731145742254,16.624600318731389,0.123844596144872,1.7354381785013422,1.7586562052419896
68,18.542310564584902,16.901156976515747,0.1273928298577621,1.7370623093964315,1.7581418188357101
69,18.818743509886662,17.177570853381376,0.13063966282516459,1.7388951983065235,1.7565171184643722
70,19.094999996531033,17.453811842125656,0.13356584646137487,1.7409057047420617,1.7542863740890648
71,19.371050105542668,17.72984983554597,0.13615213218068828,1.7430665293567555,1.7517361456374008
72,19.646863988423835,18.005654726439687,0.13837927139740003,1.7452559349656722,1.7480202210226559
73,19.922416840735792,18.281201357514174,0.14023089791347723,1.7476204680995928,1.7445948401611959
74,20.197713220713887,18.556493776636731,0.1417076520206153,1.7499497545894251,1.7403804708739716
75,20.472768384172429,18.831546705445867,0.14281638946627151,1.7522882148239101,1.7366179775123873
76,20.74759757689398,19.106374881380489,0.14356397519865477,1.7545873177576865,1.7331289127648697
77,21.022216019027663,19.380993041879488,0.1439572741659737,1.7568087125043668,1.7290763663395778
78,21.296638905364748,19.655415924381774,0.14400315131643723,1.7589284713838709,1.725915949739955
79,21.570881405629237,19.929658266326232,0.14370847159825398,1.7608186580189471,1.7232080708731312
80,21.844958664783498,20.203734805151786,0.14308009995963289,1.7625470098187097,1.7209992718296143
81,22.118885803348462,20.477660278297318,0.1421249013487827,1.764022004294455,1.719378457552653
82,22.392677917738443,20.751449423201734,0.1408497407139121,1.7653339512469919,1.7185041789176387
83,22.666350080610091,21.025116977303952,0.13926148300323007,1.7663567029934137,1.7182197446296104
84,22.939917341225279,21.298677678042839,0.13736699316494524,1.767102496185591,1.7185336092677599
85,23.213394725827833,21.572146262857327,0.13517313614726639,1.7676528092404418,1.7194197291471889
86,23.486797238033418,21.845537469186301,0.13268677689840244,1.7679849134145329,1.7209894819144258
87,23.760139859232691,22.118866034468667,0.12991478036656209,1.7681479885956171,1.7224361171875961
88,24.033437549007079,22.392146696143328,0.1268640114999541,1.7681539460611959,1.7243225272231264
89,24.306705245557012,22.665394191649185,0.12354133524678725,1.7680143902748622,1.72653563524515
90,24.579957866142188,22.938623258425135,0.11995361655527041,1.7677388946918331,1.729018513728777
91,24.853210307533537,23.211848633910087,0.11610772037361237,1.7673361554035354,1.7311489803062858
92,25.126477446476446,23.485085055542925,0.11201051165002179,1.7667721875482472,1.7334318279050573
93,25.399774140164975,23.758347260762569,0.10766885533270759,1.7661074293403776,1.7358549031716612
94,25.67311522672647,24.031649987007917,0.10308961636987843,1.7652747918819247,1.7383450638307596
95,25.94651552571635,24.305007971717863,0.098279659709743242,1.7643108498619868,1.7403215855724303
96,26.219989838622546,24.578435952331311,0.093245850300510719,1.7631360750241625,1.7427760090655324
97,26.493552949379158,24.851948666287157,0.087995053090389658,1.761746326237823,1.7442267050689608
98,26.767219624888931,25.125560851024311,0.08253413302758883,1.7601618640268279,1.7459306824563108
99,27.041004615554037,25.399287243981671,0.076869955060317074,1.7583043759613968,1.7472662649584707
100,27.314922655814787,25.673142582598139,0.071009384136783149,1.7561323515575571,1.7479907453063035
101,27.588988464695746,25.94714160431262,0.064959285205195866,1.7535136983811084,1.7480733859983224
102,27.863216746358788,26.221299046564006,0.058726523213763794,1.7504797959193463,1.7476455112883738
103,28.137622190662665,26.495629646791201,0.052317963110696072,1.7469086938708445,1.7465295849190401
104,28.412219473728548,26.770148142433104,0.045740469844201312,1.7427682458754807,1.7441675633646547
105,28.687023258511104,27.044869270928622,0.039000908362488318,1.738175103939825,1.7412965501381397
106,28.962048195374578,27.319807769716657,0.032106143613765868,1.7331726331288815,1.7378097861306001
107,29.237308922673439,27.594978376236099,0.025063040546242775,1.7278206405125132,1.7340197618872744
108,29.512820067337099,27.870395827925865,0.017878464108127767,1.7221969618819941,1.729574170492068
109,29.788591914215804,28.146070457685351,0.010556576519336083,1.7167071770801143,1.7252042089808683
110,30.064603499681841,28.421980817388796,0.003082038420558438,1.7114861228332139,1.7211137112284773
111,30.340820179446844,28.69809151086325,-0.0045690483950058796,1.7065166749797971,1.717848382788308
112,30.617207296552113,28.974367082249099,-0.012420618759276962,1.7022070563078175,1.71469349930087
113,30.893730246759642,29.250772075686751,-0.020496607504175091,1.6985933670539621,1.7125387590181067
114,31.170354485295253,29.527271035316588,-0.028820949461619966,1.6955268703034341,1.7109669908487133
115,31.447045533649568,29.803828505279018,-0.037417579463531851,1.6929581620265111,1.7098998047455436
116,31.723768986449066,30.080409029714417,-0.046310432341830819,1.6908480972466315,1.7088874238111647
117,32.00049051840999,30.356977152763211,-0.055523442928437,1.6890836924764125,1.7080203078265919
118,32.277175891387479,30.633497418565764,-0.065080546055270416,1.6876572970434958,1.7071743108483326
119,32.55379096153311,30.909934371262491,-0.07500567655425118,1.6865984484686185,1.7062135278348285
120,32.83030168657357,31.186252554993775,-0.085322769257299355,1.6857890362140173,1.7050369900232265
121,33.10667413322394,31.462416513900028,-0.096055758996335075,1.6852715456078822,1.7035626091951703
122,33.38287448474906,31.738390792121638,-0.10722858060327835,1.6849624941883743,1.7017192792518598
123,33.658869048686867,32.014139933798994,-0.11886516891004953,1.684839913299738,1.6994471825338442
124,33.934624264747974,32.289628483072498,-0.13098945874856827,1.6848472368707821,1.6967063731374223
125,34.210106712906018,32.564820984082537,-0.14362538495075478,1.6848966381376131,1.6927821708446842
126,34.485283121693932,32.839681980969537,-0.15679688234852929,1.6849063302797529,1.6886831626519594
127,34.760120376721503,33.114176017873845,-0.17052788577381175,1.6848755111108518,1.6843146169631553
128,35.034585529430544,33.388267638935886,-0.1848423300585223,1.6850464651187602,1.67868055055576
129,35.308645806103904,33.661921388296058,-0.19976415003458101,1.6857673393957016,1.6731412321604937
130,35.582268617145751,33.93510181009475,-0.21531728053390795,1.6873926311872622,1.6686559813750637
131,35.855421566650925,34.207773448472366,-0.23152565638842329,1.6904013761178198,1.663717644768119
132,36.128072462281786,34.479900847569283,-0.24841321243004694,1.69519028415628,1.6596340531721299
133,36.400189325471992,34.751448551525904,-0.26600388349069914,1.7022101737369235,1.6570585249446999
134,36.671740401977033,35.022381104482633,-0.28432160440230025,1.7119364838242792,1.6549445651497072
135,36.942694172792571,35.292663050579868,-0.30339030999676975,1.7244687281558775,1.654375508983849
136,37.213019365462266,35.562258933957992,-0.32323393510602794,1.740020514417542,1.6549615090995473
137,37.482684965797887,35.831133298757393,-0.34387641456199486,1.7593835129222368,1.6566895815233778
138,37.751660230035327,36.099250689118492,-0.36534168319659077,1.7814933696053223,1.659640328909548
139,38.019914697451192,36.366575649181655,-0.3876536758417356,1.8062150120070326,1.6641920018884677
140,38.28741820346611,36.633072723087309,-0.41083632732934949,1.8325174737564451,1.6695171326331282
141,38.554140893261369,36.898706454975837,-0.43491357249135265,1.8604321461041231,1.6771188586238699
142,38.820100157068381,37.163482759331032,-0.45997028130900913,1.8892872160928362,1.6873852209012834
143,39.085727274859941,37.427769236336687,-0.48662405736775105,1.9198830637547548,1.7002945129955587
144,39.351680083948068,37.692120400704994,-0.51576781414321948,1.9512354433599006,1.7156362580912745
145,39.618641237726493,37.957092332451737,-0.54829677067592597,1.9841892243379513,1.7332415844537004
146,39.887323397071725,38.22324111159265,-0.58510614600638333,2.019338641065199,1.752974229262424
147,40.158475291838158,38.491122818143602,-0.62709115917510483,2.055730878245122,1.7696298838806059
148,40.432886627858942,38.76129353212032,-0.67514702922260272,2.0915927419789018,1.7922508554832473
149,40.711391641031149,39.034309333538623,-0.73016897518938972,2.1247842736054103,1.8113543107997911
150,40.994871168813738,39.310726302414281,-0.79305221611597854,2.1512711286453521,1.8370416315865035
151,41.284061306157852,39.590903997085277,-0.86468597174804562,2.1653744945720899,1.8593307019385279
152,41.57798975863254,39.87338859868926,-0.94590410414964055,2.1640407155404988,1.8889343839609392
153,41.874836636142298,40.15574709719408,-1.0375105832294351,2.1454129931026804,1.9208003433377243
154,42.17291361025417,40.43553692914972,-1.1403090872551427,2.1120533959173104,1.9470230914250073
155,42.470707146296895,40.710315531106133,-1.2551032944944773,2.0719960021132331,1.9736310040052487
156,42.766921050639681,40.977640339613274,-1.3826968832151469,2.039672108738559,1.9992334343805191
157,43.060529465431053,41.235068791221131,-1.5238935316848672,2.0283597096158159,2.0214545801948929
158,43.350841869951729,41.480158322479639,-1.6794969181713499,2.0381794305956604,2.0329879367818724
159,43.637580691776613,41.710466369938786,-1.850310720942308,2.068501335511868,2.0368693274784864
160,43.921102086159422,41.923962735270457,-2.0368681733877625,2.1160869470275672,2.0343844302850251
161,44.203149302414829,42.122636448611289,-2.2370665445719227,2.1677206818650805,2.0250218956181603
162,44.485264985917972,42.310743677643302,-2.4473162277211333,2.2113118246754304,2.0092137009073423
163,44.768135925478973,42.492566105022959,-2.664010882361926,2.2434201109191267,1.9908872861670039
164,45.051913738529663,42.672385413406786,-2.8835441680208316,2.2623517393075137,1.977525894859836
165,45.33655037063243,42.85448328545128,-3.1023097442243817,2.2684301850724506,1.9792938868684502
166,45.622011032029526,43.042337582507578,-3.3172482291049459,2.2615876903080716,2.0019796508044267
167,45.907183799393188,43.231296313522748,-3.5308321826665003,2.2411652040381127,2.0375083483302778
168,46.190266192687389,43.411986897972277,-3.7487462806144265,2.2118230815261981,2.0560622176169572
169,46.470551752273636,43.575614679698141,-3.9763115327072009,2.1880770061641202,2.0628430834420239
170,46.749219571092425,43.719939288702705,-4.2146939156152081,2.1750164111360641,2.0614918752908298
171,47.027610417743396,43.846581457079331,-4.4626116936947744,2.1646852262692478,2.0544380028222373
172,47.306620628249881,43.957211605422955,-4.7187516317058957,2.1515039645577612,2.0341607328728117
173,47.58673879763473,44.05350015432856,-4.9818004944085752,2.1329125337351189,2.0079851278872987
174,47.86809579502119,44.137117524391101,-5.2504450465628105,2.1088590667655129,1.9736840435816076
175,48.150518037621168,44.209734136205533,-5.5233720529286021,2.0807726898447343,1.9345340973680663
176,48.433579655740992,44.273020410366819,-5.7992682782659495,2.0521730561633977,1.8909552209208949
177,48.716651237436501,44.328646767469948,-6.0768204873348619,2.0245841890834217,1.8524986928497913
178,48.998999627734925,44.378199710041883,-6.3547865273227933,1.9978223992692965,1.8307770815919802
179,49.280397626008231,44.42235070113432,-6.6326993255487494,1.9726113132996479,1.8288392872325137
180,49.560970657951593,44.461208372458529,-6.9105685531237917,1.9504578247933404,1.8426710589292763
181,49.840845012129016,44.49487313743311,-7.1884108424273379,1.9319033921805104,1.8639942921575703
182,50.120142319198166,44.523445409476643,-7.4662428258388074,1.9188928275307839,1.8863597609744274
183,50.398979461500325,44.547025602007743,-7.744081135737626,1.9110695816702605,1.9040788913193589
184,50.677468502039481,44.56571412844503,-8.0219424045032124,1.9079885809999009,1.9222163896524975
185,50.955716632695022,44.579611402207085,-8.2998432645149869,1.9090561546715292,1.9358736122041771
186,51.23382614130719,44.588817836712515,-8.5778003481523708,1.9134963165451666,1.9465399708541524
187,51.511894397089087,44.593433845379927,-8.8558302877947916,1.9207287326060212,1.9538715427928059
188,51.79001385365595,44.593559841627922,-9.1339497158216609,1.9299417485534502,1.9577665931318353
189,52.068272068823696,44.589296238875093,-9.4121752646123973,1.9404155397058724,1.9583814732128051
190,52.346751740214387,44.580743450540048,-9.6905235665464335,1.951466580338572,1.9557245669515755
191,52.625530755617177,44.568001890041423,-9.9690112540031866,1.9624449463733686,1.9501789449324467
192,52.904682256988529,44.551171970797753,-10.247654959362073,1.9727325625116767,1.9411361492995982
193,53.184274716933139,44.530354106227684,-10.526471315002521,1.9817427424181486,1.9310618812860509
194,53.464372026486643,44.505648709749813,-10.805476953303938,1.9889213198778977,1.9194741091172371
195,53.745033593019549,44.477156194782751,-11.084688506645769,1.9936803320483467,1.9084110081465553
196,54.026304476848587,44.444967388763011,-11.364111467150073,1.9957161738133751,1.8991047679987774
197,54.308105484446166,44.409055711440374,-11.643614882719335,1.9947387596384027,1.8913854279986593
198,54.590279346779226,44.369315900677954,-11.922976361854387,1.9907932592453204,1.8845361547544826
199,54.872672593586358,44.325641244575323,-12.201971828227212,1.9845466095111226,1.8771008751338392
200,55.15513744293164,44.277925031231987,-12.480377205509738,1.9770792589545483,1.8701292241541503
201,55.437532211735224,44.226060548747498,-12.757968417373956,1.9689055891367564,1.8632836325937538
202,55.719721757018995,44.169941085221382,-13.0345213874918,1.9607499658750072,1.8571479700743989
203,56.001577949766713,44.109459928753175,-13.309812039535249,1.9534450013354066,1.8528531927727241
204,56.282980183263184,44.044510367442406,-13.583616297176253,1.9473339231627431,1.8501883757864148
205,56.563815917694868,43.974985689388639,-13.855710084086761,1.9431254399620799,1.8509816093439109
206,56.843981262649621,43.90077918269138,-14.125869323938755,1.9410533062501334,1.8555695216788315
207,57.123381598931601,43.821784135450187,-14.393869940404176,1.9402686598771393,1.8649893463531171
208,57.40193224079119,43.737893835764581,-14.659487857155,1.939575410666124,1.8790053399290916
209,57.679559139237782,43.649001571734082,-14.92249899786316,1.9380140049792089,1.8934891153513063
210,57.956199626535138,43.555000631458256,-15.182679286200651,1.9351939450344979,1.909559692314355
211,58.231803201248574,43.455784303036637,-15.439804645839404,1.9311338433326759,1.9224977435705803
212,58.506332352298763,43.35124587456874,-15.6936510004514,1.9264417666436684,1.9329374687656722
213,58.779763419351362,43.241278634154114,-15.943994273708574,1.9222026488864787,1.9372243147488388
214,59.052092435516322,43.125784690175387,-16.190619985972347,1.9191410244995657,1.9341791471895213
215,59.323394487321039,43.004788064055482,-16.433446302052484,1.9179629607573485,1.9249597266654377
216,59.593791455083803,42.878401731082441,-16.672488170797113,1.9188216266182159,1.9137225768230475
217,59.863399974319329,42.746740689021344,-16.907762741560209,1.921847145090364,1.9018419888121909
218,60.132330219181732,42.609919935637265,-17.139287163695684,1.927090049134065,1.8909925484012089
219,60.400685847108704,42.468054468695307,-17.367078586557518,1.9344962701220043,1.8831856979012342
220,60.668563968767536,42.321259285960551,-17.591154159499627,1.9439213966596129,1.8783992768311235
221,60.936055142243596,42.169649385198056,-17.811531031875983,1.9554605455331542,1.8759292433584929
222,61.203243390188021,42.013339764172947,-18.028226353040512,1.9686164063432912,1.8758714482892784
223,61.470206238461401,41.852445420650284,-18.241257272347184,1.9828324894977798,1.8774394753044064
224,61.737014774669753,41.687081352395168,-18.45064093914992,1.9977509613869879,1.8794276307099744
225,62.003733724891873,41.517362557172667,-18.656394502802684,2.0123264112938877,1.881565908280336
226,62.270421546836005,41.343404032747884,-18.858535112659428,2.0263737828357025,1.8830838312822549
227,62.537130537639733,41.165320776885906,-19.057079918074074,2.0390344919328176,1.8839703521467002
228,62.803906954533375,40.983227787351794,-19.252046068400585,2.0499610774117021,1.8836932470316605
229,63.07079114662104,40.797240061910635,-19.443450712992902,2.0591390901895186,1.882500072791871
230,63.337817696091101,40.60747259832754,-19.631311001204985,2.0660641067236214,1.8804187471586431
231,63.605015567243257,40.414040394367589,-19.815644082390758,2.070641966297512,1.8775819375114455
232,63.872408261810122,40.21705844779585,-19.996467105904188,2.0728571337175223,1.8742260531536772
233,64.140013979152243,40.016641756377417,-20.173797221099207,2.0727103654467225,1.8706979844131193
234,64.407845780014327,39.812905317877373,-20.347651577329778,2.0704188006782687,1.8665757671288439
235,64.675911752642591,39.605964130060805,-20.518047323949833,2.0663807807982564,1.8634924259137644
236,64.944215180177437,39.395933190692809,-20.685001610313318,2.0616231260200308,1.8619703329258781
237,65.212754708348626,39.182927497538451,-20.848531585774193,2.0563913638967262,1.861981843424503
238,65.481524512610463,38.967062048362834,-21.008654399686382,2.051071564515222,1.8640926017743975
239,65.750514463961053,38.748451840931025,-21.165387201403863,2.0460045179936492,1.8683383387441033
240,66.019710292789782,38.527211873008135,-21.318747140280557,2.0415991539229945,1.8747382240498962
241,66.289093750193132,38.303457142359221,-21.468751365670425,2.0378808761278395,1.8844117403404672
242,66.558642766285715,38.077302646749388,-21.615417026927396,2.0348957622590365,1.8946917418763072
243,66.828331605115892,37.848863383943694,-21.758761273405437,2.0329549759221197,1.9064003821348523
244,67.098131015868319,37.618254351707265,-21.89880125445848,2.0319772276199246,1.9191012585104634
245,67.368008380104342,37.385590547805158,-22.035554119440484,2.0320562382529079,1.9323207371558973
246,67.637927854850091,37.150986970002464,-22.169037017705385,2.0331486001402275,1.9435833634669391
247,67.90785051139747,36.914558616064284,-22.299267098607132,2.0352737299859731,1.9561553422389923
248,68.177734469730225,36.676420483755678,-22.426261511499682,2.0382161703004611,1.9660486176943877
249,68.447535028529572,36.436687570841741,-22.550037405736958,2.0417502289160394,1.9749904181949249
250,68.71720749994715,36.195473062035127,-22.670614362829312,2.0453829404041155,1.9815222134772514
251,68.986752765273508,35.952857676080626,-22.788055516425494,2.0488320144536072,1.9879182713428396
252,69.256209598102885,35.708894093140742,-22.90246161310559,2.0516442526596763,1.9929504746668847
253,69.525613964919202,35.463634071773406,-23.013934635754996,2.0533010364992412,1.9955958786064514
254,69.794997774775766,35.217129370536526,-23.122576567259141,2.0534400818285086,1.9970785501056907
255,70.064389011351381,34.969431747988061,-23.228489390503452,2.0516519295920204,1.9972420894923617
256,70.333811869429752,34.720592962685913,-23.331775088373341,2.0475894917980439,1.995975565192033
257,70.603286895037627,34.470664773188012,-23.432535643754232,2.0407302192325329,1.9932116601189791
258,70.872831128538593,34.219698938052311,-23.530873039531542,2.031207877927756,1.9889253083117298
259,71.142458250041287,33.967747215836688,-23.626889258590687,2.0182217823723323,1.9831328549418679
260,71.412178726543502,33.714861365099132,-23.720686283817095,2.0018684048481679,1.9758917505070897
261,71.681999960297105,33.461093144397516,-23.812366098096192,1.9825976378263275,1.9689394873051649
262,71.951926437938909,33.206494312289799,-23.902030684313377,1.9617913647788288,1.9587599154710749
263,72.221959879993548,32.951116627333896,-23.989782025354089,1.938980896305954,1.9498463947627998
264,72.492099390410331,32.695011848087745,-24.07572210410374,1.9162218303377907,1.9370617255277254
265,72.762341605851404,32.438231733109255,-24.159952903447756,1.8942799437972964,1.9263729084932693
266,73.032680844499453,32.180828040956371,-24.242576406271546,1.8731910639482321,1.9116760362064518
267,73.303109254201559,31.922852530187015,-24.323694595460545,1.8536616567993189,1.8996967961337174
268,73.57361695981028,31.664356959359107,-24.40340945390016,1.8368881253624569,1.8839092540406985
269,73.844192209624779,31.405393087030589,-24.481822964475814,1.8232869233914719,1.871320910143015
270,74.114821520872781,31.146012671759369,-24.559037110072936,1.8131802610330547,1.8553103299092915
271,74.38548982420852,30.886267472103391,-24.635153873576925,1.8066196561496217,1.8429570422108024
272,74.65618060723412,30.626209246620569,-24.710275237873226,1.8041413990534139,1.8276224787435857
273,74.926876057079411,30.365889753868853,-24.78450318584725,1.8055186121261695,1.8133965761404709
274,75.197557202101606,30.105360752406131,-24.857939700384406,1.8100660907831982,1.8028635680254768
275,75.468204052788096,29.844674000790381,-24.930686764370133,1.8170000014757082,1.7907824314388707
276,75.738795741966626,29.583881257579485,-25.002846360689837,1.8263474249437812,1.780517832370575
277,76.009310664443532,29.323034281331395,-25.074520472228933,1.8369798751327804,1.7723383695804749
278,76.279726616207057,29.062184830604028,-25.145811081872861,1.8487333913704489,1.7665826529943567
279,76.5500209333443,28.801384663955311,-25.216820172507028,1.8611374364763327,1.7628397826065596
280,76.820170630832095,28.540685539943183,-25.287649727016852,1.8732497336011458,1.7631858289830369
281,77.090152541369861,28.280139217125573,-25.35840172828777,1.8855425169894389,1.7659314329810321
282,77.359943454429015,28.019797454060395,-25.429178159205179,1.8970822334393258,1.7734499070958167
283,77.629530333546072,27.759699735682176,-25.500074296522524,1.9077587663478377,1.782534532398659
284,77.899134936112517,27.499599677490419,-25.571029222029207,1.9168644942702795,1.7957050627442803
285,78.169215421660155,27.238963024600913,-25.641824729260996,1.9243420548501156,1.8080409860325084
286,78.440241534132298,26.977242848310237,-25.712235686960369,1.9304190074178218,1.8247451673951276
287,78.712685604969593,26.713892219914918,-25.782036963869793,1.9345648895006771,1.8385157644625512
288,78.987023894216762,26.448364210711542,-25.851003428731758,1.9366948269475615,1.851979800837853
289,79.263737829835975,26.180111891996674,-25.918909950288729,1.9373902641659075,1.8617347241397288
290,79.543315116408863,25.908588335066856,-25.985531397283204,1.9369929818269451,1.8664956511584521
291,79.826250689674168,25.633246611218674,-26.050642638457646,1.936034363769837,1.8632054728307152
292,80.113015216551688,25.353568948494818,-26.114001133141542,1.9351196107558226,1.8557908008245247
293,80.403279163371124,25.069771010407408,-26.174926408360708,1.9353998563833308,1.8477396948279896
294,80.695887143855074,24.782838599001916,-26.232278143538679,1.9386610567666853,1.8445733089905274
295,80.98968166538252,24.49379401917021,-26.284894222349749,1.9471195102967025,1.8482996775329019
296,81.283553398208184,24.203659575804068,-26.331612528468206,1.9642382592671939,1.8612843862337229
297,81.576452684681811,23.913457573795334,-26.37127094556832,1.9917853847028233,1.8783671223290523
298,81.867403235374724,23.624210318035814,-26.402707357324395,2.0268655631928221,1.9013581852212933
299,82.155518618441292,23.336940113417334,-26.424759647410703,2.0626344188152741,1.9202828222084412
300,82.440022229297625,23.052669264831739,-26.436265699501543,2.0932264926367359,1.939962220473699
301,82.720297380258543,22.772394161628387,-26.436102082519721,2.1183707798814639,1.9576738752127301
302,82.996542815629098,22.496405285647555,-26.424199103988808,2.1381232784093451,1.9689125692133476
303,83.269661110391326,22.224220185668305,-26.40164086196701,2.15525877368944,1.9768360038706481
304,83.540469937433286,21.955317055231546,-26.369570201774899,2.1709793195420266,1.981308957590084
305,83.809667804289901,21.689174087878143,-26.329129968733067,2.1865184058413294,1.9825764594706672
306,84.077842714925083,21.425269477148984,-26.281463008162067,2.2022474967546604,1.9804390498957125
