index,t,x,y,z,vx,vy,vz,ax,ay,az
18,0.71999999999999997,0.016313101239229778,4.999973388201977,1,0.077821156305953681,-0.00025390223163357058,0,0.30151848230411393,-0.0021949913550262856,0
19,0.76000000000000001,0.019931440571440764,4.9999602736098563,1,0.090458360724106887,-0.00036059595322760201,0,0.33070546177994703,-0.0029548797398314779,0
20,0.80000000000000004,0.024102549593517413,4.9999419063728219,1,0.10427752797310066,-0.00050267669835475268,0,0.36055860651461225,-0.0039129329070794619,0
21,0.83999999999999997,0.02887468011659643,4.9999166245896705,1,0.11930295239615163,-0.00068897840625234787,0,0.3909592401963573,-0.0051045835475455898,0
22,0.88,0.034296864278553982,4.9998823711264109,1,0.13555412643326642,-0.00092983817049926032,0,0.4217862300148838,-0.0065685007045663529,0
23,0.92000000000000004,0.040418719049261566,4.999836630046067,1,0.15304565007729087,-0.0012372222514255673,0,0.45291638988547983,-0.0083464331196922547,0
24,0.95999999999999996,0.047290247802906714,4.9997763582447101,1,0.17178715636232628,-0.0016248441153442243,0,0.48422488010412845,-0.010482985243026191,0
25,1,0.054961639597945054,4.9996979126915964,1,0.19178325270483626,-0.0021082717796464256,0,0.5155856016106104,-0.01302532512619289,0
26,1.04,0.063483066795367873,4.9995969737800126,1,0.21303347785315085,-0.0027050217397775731,0,0.54687158338270436,-0.016022824540720515,0
27,1.0800000000000001,0.072904481633882329,4.9994684654028667,1,0.23553227415157099,-0.0034346367966711527,0,0.57795536188300067,-0.019526632808688445,0
28,1.1200000000000001,0.083275412366965285,4.999306472471468,1,0.25926897479276056,-0.0043187451917013247,0,0.60870935192152109,-0.023589186978711645,0
29,1.1599999999999999,0.094644759552286906,4.999104156695406,1,0.28422780571804995,-0.0053810985902804833,0,0.63900620877076608,-0.028263662111865935,0
30,1.2,0.10706059306947174,4.998853671534266,1,0.31038790183060033,-0.0066475866338719771,0,0.6687191818614181,-0.033603366542696987,0
31,1.24,0.12056995042835938,4.9985460773162531,1,0.33772333721145503,-0.0081462260017712267,0,0.69772246088135603,-0.039661088034417494,0
32,1.28,0.13521863691762923,4.9981712575931345,1,0.36620316907303957,-0.0099071221862889157,0,0.72589151558118203,-0.046488397740097047,0
33,1.3200000000000001,0.15105102813361906,4.9977178378635765,1,0.39579149524768142,-0.011962402485143388,0,0.7531034310384761,-0.054134919799430907,0
34,1.3600000000000001,0.1681098754220906,4.9971731078466322,1,0.42644752508850764,-0.0143461190496121,0,0.77923724053252563,-0.062647575230984701,0
35,1.4000000000000001,0.1864361147621873,4.9965229485225402,1,0.45812566375422475,-0.01709412119250683,0,0.80417425851364444,-0.072069809511256216,0
36,1.4399999999999999,0.20606867962238634,4.9957517651779586,1,0.49077560995469877,-0.020243896552100498,0,0.82779841639939356,-0.082440813854223416,0
37,1.48,0.22704431832322231,4.9948424276965078,1,0.52434246734717005,-0.02383438112214022,0,0.84999660407876498,-0.093794750709156202,0
38,1.52,0.24939741645114144,4.9937762193221573,1,0.55876686988906865,-0.027905738589091306,0,0.87065902004109885,-0.10615999437233944,0
39,1.5600000000000001,0.27315982488204399,4.992532795092127,1,0.59398512156792327,-0.032499109860537126,0,0.88967953295852997,-0.11955839785302082,0
40,1.6000000000000001,0.29836069399168386,4.9910901510873149,1,0.62992935103666337,-0.037656334117724885,0,0.90695605733140972,-0.13400459723940536,0
41,1.6400000000000001,0.3250263146527228,4.9894246055816165,1,0.66652768177831334,-0.043419643174901608,0,0.92239094545116684,-0.14950536477187371,0
42,1.6799999999999999,0.35317996664424767,4.9875107930871856,1,0.70370441850224486,-0.049831331372456836,0,0.93589139744456318,-0.1660590216438185,0
43,1.72,0.3828417751281244,4.9853216721909472,1,0.74138025052945544,-0.05693340366397906,0,0.94736989054091791,-0.18365492121256186,0
44,1.76,0.41402857587663566,4.9828285479592376,1,0.77947247295167232,-0.064767204973045833,0,0.9567446279581473,-0.20227301281183768,0
45,1.8,0.44675378996619225,4.9800011095531733,1,0.81789522634384904,-0.073373034287768701,0,0.96394000694708371,-0.22188349571260257,0
46,1.8400000000000001,0.4810273086811272,4.9768074835483631,1,0.85655975576776255,-0.082789747323672308,0,0.96888710458308391,-0.24244657198112249,0
47,1.8800000000000001,0.5168553893981207,4.973214303290189,1,0.8953746897226873,-0.093054351912338587,0,0.97152417887058973,-0.2639123060346204,0
48,1.9199999999999999,0.55424056324402615,4.9691867944418169,1,0.93424633957520575,-0.10420160055846628,0,0.97179718165442575,-0.28622059759930729,0
49,1.96,0.59318155533605244,4.9646888766980259,1,0.97307901983281275,-0.11626358484586624,0,0.969660278738672,-0.30930127353944076,0
50,2,0.63367321842166957,4.9596832814460159,1,1.011775389414987,-0.12926933655802056,0,0.96556571163136806,-0.33313682312499138,0
51,2.04,0.67570804487007086,4.9541314716202143,1,1.0502758719834853,-0.14325010551245501,0,0.9604572719554032,-0.35780009383451317,0
52,2.0800000000000001,0.71927767589220371,4.9479934948383981,1,1.0885585688644475,-0.15824108869628481,0,0.95478565945449789,-0.38333842032861937,0
53,2.1200000000000001,0.76437283847998616,4.9412280015998098,1,1.1265999843647565,-0.1742770071734368,0,0.9485104426844192,-0.40973936413116185,0
54,2.1600000000000001,0.81098328027656885,4.9337922655004292,1,1.1643749746581011,-0.19139205414527025,0,0.94158992832180299,-0.4369891500746258,0
55,2.2000000000000002,0.8590977024348847,4.9256422056084324,1,1.2018566981684575,-0.20961983939411188,0,0.93398120030952403,-0.4650725748400808,0
56,2.2400000000000002,0.90870369052786448,4.9167324111467607,1,1.2390165676089837,-0.22899333001302186,0,0.92564016306607155,-0.49397291314303698,0
57,2.2800000000000002,0.95978764358024871,4.9070161686335076,1,1.2758242038447121,-0.24954478733086466,0,0.91652158902067771,-0.52367182171567506,0
58,2.3199999999999998,1.0123347012988979,4.8964454916343216,1,1.3122473917579982,-0.27130569994810466,0,0.9065791707407731,-0.55414924125092335,0
59,2.3599999999999999,1.0663286695858996,4.8849711532842406,1,1.3482520383064507,-0.2943067128057083,0,0.89576557792247369,-0.58538329648976051,0
60,2.3999999999999999,1.1217519444266029,4.872542721739352,1,1.3838021329739763,-0.31857755221715522,0,0.88403251951819928,-0.61735019464993002,0
61,2.4399999999999999,1.1785854342529853,4.8591085987212415,1,1.4188597108266026,-0.34414694680187174,0,0.87133081127810263,-0.65002412241196528,0
62,2.48,1.2368084808914661,4.8446160613195079,1,1.4533848183958527,-0.37104254426743988,0,0.85761044898367056,-0.68337714169704933,0
63,2.52,1.2963987792134479,4.8290113072195098,1,1.4873354826236094,-0.39929082399774202,0,0.84282068765259832,-0.71737908449076149,0
64,2.5600000000000001,1.3573322956164688,4.8122395035239593,1,1.5206676831135715,-0.42891700541480421,0,0.82691012699371458,-0.75199744698718274,0
65,2.6000000000000001,1.4195831854739089,4.7942448393380737,1,1.553335327945536,-0.45994495209354658,0,0.80982680338930313,-0.78719728334913475,0
66,2.6400000000000001,1.4831237097016867,4.774970582288514,1,1.5852902333197867,-0.49239707162096003,0,0.79151828867954155,-0.8229410994025057,0
67,2.6800000000000002,1.5479241506013188,4.7543591391464304,1,1.6164821073097864,-0.52629421120444853,0,0.77193179601977113,-0.85918874660559041,0
68,2.7199999999999998,1.6139527271500944,4.7323521207244053,1,1.6468585380120928,-0.56165554904823278,0,0.75101429307609013,-0.89589731665822525,0
69,2.7599999999999998,1.6811755099208958,4.7088904112160241,1,1.6763649863929042,-0.59849848153183882,0,0.72871262281786775,-0.93302103714005213,0
70,2.7999999999999998,1.749556335826421,4.6839142421450921,1,1.7049447841408132,-0.63683850624081706,0,0.70497363215735853,-0.97051116859253916,0
71,2.8399999999999999,1.8190567228951577,4.6573632710891184,1,1.7325391368451515,-0.67668910091699841,0,0.67974430867669799,-1.0083159034854268,0
72,2.8799999999999999,1.8896357852994561,4.6291766653386333,1,1.7590871328286801,-0.71806159841379313,0,0.6529719256704829,-1.0463802675347884,0
73,2.9199999999999999,1.9612501488693987,4.5992931906500329,1,1.784525757972212,-0.76096505776132639,0,0.62460419571860648,-1.0846460238670954,0
74,2.96,2.0338538673398645,4.567651305245036,1,1.8087899168770334,-0.80540613146658602,0,0.59458943298823697,-1.1230515805512766,0
75,3,2.1073983395921929,4.5341892592043473,1,1.8318124607185555,-0.85138892919524556,0,0.56287672444598824,-1.1615319020487336,0
76,3.04,2.1818322281661557,4.4988451993967864,1,1.8535242221514747,-0.89891487800445558,0,0.52941611014151624,-1.2000184251596355,0
77,3.0800000000000001,2.2571013793325054,4.4615572800778098,1,1.873854057632679,-0.94798257931965169,0,0.49415877270130631,-1.2384389800722246,0
78,3.1200000000000001,2.3331487450311266,4.4222637792831492,1,1.8927288975331866,-0.99858766287332168,0,0.45705723614684607,-1.2767177171504274,0
79,3.1600000000000001,2.4099143069947964,4.3809032211339467,1,1.9100738044143994,-1.0507226378497303,0,0.41806557412430212,-1.3147750401236338,0
80,3.2000000000000002,2.4873350033936199,4.3374145041594607,1,1.9258120398467988,-1.1043767415067662,0,0.377139627602886,-1.3525275463707009,0
81,3.2400000000000002,2.5653446583504218,4.2917370357319138,1,1.9398651401508233,-1.1595357855743897,0,0.33423723206675693,-1.3898879750182547,0
82,3.2800000000000002,2.643873914692541,4.2438108726954757,1,1.9521530014399173,-1.2161820007585677,0,0.28931845419014945,-1.426765163600866,0
83,3.3200000000000003,2.7228501703207195,4.1935768682575052,1,1.9625939743445104,-1.2742938797100956,0,0.24234583794717485,-1.4630640140573725,0
84,3.3600000000000003,2.8021975185908432,4.1409768251951515,1,1.9711049687928903,-1.33384601884924,0,0.19328466006679063,-1.498685468863582,0
85,3.4000000000000004,2.8818366931192752,4.0859536554140412,1,1.9776015692203934,-1.3948089594697275,0,0.14210319469945859,-1.5335264981265229,0
86,3.4399999999999999,2.9616850174372624,4.0284515458780987,1,1.9819981605720225,-1.4571490285791313,0,0.088772987114685842,-1.567480098488885,0
87,3.48,3.0416563599343367,3.9684161309105423,1,1.9842080654552692,-1.5208281799671666,0,0.033269136198523924,-1.6004353047144992,0
88,3.52,3.1216610945447014,3.9057946708456113,1,1.9841436927895686,-1.5858038360287068,0,-0.024429414533464616,-1.6322772148460363,0
89,3.5600000000000001,3.201606067644204,3.8405362369887639,1,1.9817166982861996,-1.6520287309044068,0,-0.084339577748924754,-1.6628870298445149,0
90,3.6000000000000001,3.2813945716385549,3.7725919028197339,1,1.9768381570775382,-1.7194507555386005,0,-0.1464738153382783,-1.6921421086363404,0
91,3.6400000000000001,3.360926325735841,3.7019149413480283,1,1.9694187487971486,-1.7880128052914652,0,-0.21083982414545718,-1.7199160395072459,0
92,3.6799999999999997,3.4400974644080522,3.6284610285041357,1,1.9593689553922304,-1.8576526307803456,0,-0.27744021492056248,-1.7460787287934094,0
93,3.7199999999999998,3.5188005340571209,3.5521884524218756,1,1.9465992719271852,-1.9283026926632996,0,-0.34627218509511104,-1.770496507827521,0
94,3.7599999999999998,3.5969244984108077,3.473058328437943,1,1.9310204306114938,-1.9998900211164066,0,-0.41732718605313623,-1.7930322591021464,0
95,3.7999999999999998,3.6743547531824854,3.3910348196037852,1,1.9125436382565322,-2.0723360807949187,0,-0.4905905856475794,-1.8135455626131751,0
96,3.8399999999999999,3.7509731505364301,3.3060853624724826,1,1.8910808273342574,-2.1455566421068348,0,-0.56604132679061059,-1.8318928633424802,0
97,3.8799999999999999,3.8266580339063823,3.2181808978893249,1,1.8665449207758058,-2.2194616596656984,0,-0.6436515830282421,-1.8479276608312378,0
98,3.9199999999999999,3.9012842837198898,3.1272961064792355,1,1.8388501106097876,-2.2939551588272917,0,-0.72338641209460197,-1.861500721782527,0
99,3.96,3.9747233745840509,3.03340964848719,1,1.8079121504983624,-2.368935131252091,0,-0.80520340852880534,-1.8724603166138332,0
100,4,4.0468434444896388,2.9365044075892737,1,1.7736486621839187,-2.4442934404717382,0,-0.88905235652707237,-1.8806524808570138,0
101,4.04,4.1175093765901014,2.8365677382520933,1,1.7359794558102786,-2.5199157384731383,0,-0.97487488429514291,-1.8859213022739041,0
102,4.0800000000000001,4.1865828941093293,2.7335917161769334,1,1.6948268640296962,-2.5956813943477801,0,-1.0626041212602375,-1.8881092345202704,0
103,4.1200000000000001,4.2539226689273955,2.6275733913224233,1,1.6501160897504792,-2.6714634360864005,0,-1.1521643595977715,-1.887057438148779,0
104,4.1600000000000001,4.3193844443863387,2.5185150429555359,1,1.6017755673197185,-2.7471285066297071,0,-1.2434707216253866,-1.8826061496926016,0
105,4.2000000000000002,4.382821172848498,2.4064244361356772,1,1.5497373368713736,-2.8225368353144282,0,-1.3364288347153563,-1.8745950795148572,0
106,4.2400000000000002,4.444083168527694,2.2913150789904146,1,1.4939374315017477,-2.8975422258800516,0,-1.4309345154757076,-1.8628638390446777,0
107,4.2800000000000002,4.5030182760984214,2.1732064800942412,1,1.4343162768621966,-2.9719920622249534,0,-1.5268734650496205,-1.847252397948727,0
108,4.3200000000000003,4.5594720555702759,2.05212440521372,1,1.3708191026827625,-3.0457273331209387,0,-1.6241209774820418,-1.8276015717061334,0
109,4.3599999999999994,4.6132879838936178,1.9281011326335451,1,1.3033963656602743,-3.1185826771120801,0,-1.7225416632010528,-1.8037535399650682,0
110,4.4000000000000004,4.6643076737380298,1.8011757062287213,1,1.2320041830604431,-3.1903864488368066,0,-1.82198918975863,-1.7755523959609421,0
111,4.4399999999999995,4.7123711098572372,1.6713941853981871,1,1.1566047762955434,-3.2609608080212023,0,-1.9223060420710325,-1.7428447271679561,0
112,4.4800000000000004,4.7573169034226472,1.5388098909251759,1,1.0771669236476213,-3.3301218323958475,0,-2.0233233044920533,-1.7054802272378637,0
113,4.5199999999999996,4.7989825646724116,1.4034836457793887,1,0.99366642121180548,-3.3976796557880613,0,-2.1248604671420672,-1.6633123391524336,0
114,4.5600000000000005,4.8372047941837719,1.2654840098260949,1,0.90608655103548219,-3.4634386326355742,0,-2.2267252590018489,-1.6161989293781525,0
115,4.5999999999999996,4.8718197930332927,1.1248875073575335,1,0.8144185553268527,-3.5271975301560974,0,-2.3287135103615033,-1.5640029926632999,0
116,4.6400000000000006,4.9026635920622184,0.98177884631295054,1,0.71866211550107839,-3.5887497493895366,0,-2.4306090472905479,-1.5065933869592263,0
117,4.6799999999999997,4.9295724004126136,0.83625112800535328,1,0.61882583472396024,-3.6478835763053268,0,-2.5321836208648674,-1.4438455977782465,0
118,4.7200000000000006,4.9523829734439211,0.68840604612593881,1,0.5149277225022012,-3.7043824641360459,0,-2.6331968739485694,-1.375642531120431,0
119,4.7599999999999998,4.9709330000790821,0.53835407375144706,1,0.40699567975609319,-3.7580253480597787,0,-2.7333963483828989,-1.3018753339114162,0
120,4.8000000000000007,4.9850615095642876,0.38621463703570669,1,0.29506798269527934,-3.8085869933071086,0,-2.8325175354794845,-1.2224442406920446,0
121,4.8399999999999999,4.9946092975567238,0.23211627422465236,1,0.17919376370143125,-3.8558383777137828,0,-2.9302839727501038,-1.13725944508885,0
122,4.8799999999999999,4.9994193713802222,0.076196778594540923,1,0.059433487303741803,-3.8995471096765657,0,-3.0264073898288069,-1.0462419943729637,0
123,4.9199999999999999,4.9993374142096076,-0.081396676123760864,1,-0.064140580785523441,-3.939477882397163,0,-3.1205879065537108,-0.949324705182923,0
124,4.96,4.9942122678605632,-0.24050742930530988,1,-0.19144391372702629,-3.9753929652170004,0,-3.2125142861737874,-0.84645309824539394,0
125,5,4.9838964337732081,-0.40096924747753804,1,-0.32237927497193991,-4.0070527327536505,0,-3.301864246629437,-0.73758634967720327,0
126,5.04,4.9682465916841441,-0.56260626038010275,1,-0.45683628342864246,-4.034216232447517,0,-3.3883048328233971,-0.62269825619276598,0
127,5.0800000000000001,4.9471241353837021,-0.72523292058762778,1,-0.59469099488185351,-4.0566417910146271,0,-3.4714928527495119,-0.50177821127361555,0
128,5.1200000000000001,4.9203957248523986,-0.8886539882621548,1,-0.73580550228106267,-4.0740876601777778,0,-3.5510753802796242,-0.37483218908176197,0
129,5.1600000000000001,4.8879338539635384,-1.0526645426141925,1,-0.88002755762546325,-4.0863127019135099,0,-3.6266903273225246,-0.24188373261781596,0
130,5.2000000000000002,4.8496174328273414,-1.2170500216577567,1,-1.0271902182791444,-4.0930771133062676,0,-3.697967087962033,-0.10297494233786647,0
131,5.2400000000000002,4.8053323837363759,-1.3815862918451676,1,-1.1771115206520804,-4.0941431909433836,0,-3.764527257052789,0.04183253884829416,0
132,5.2800000000000002,4.7549722495524183,-1.5460397491611964,1,-1.3295941842786261,-4.089276134615071,0,-3.8259854256011918,0.19245654856913819,0
133,5.3200000000000003,4.69843881325155,-1.7101674532429176,1,-1.4844253494148494,-4.0782448899023365,0,-3.8819500550838022,0.34879344064178208,0
134,5.3599999999999994,4.6356427272175127,-1.8737172960709358,1,-1.6413763513581361,-4.060823029042532,0,-3.9320244326554383,0.51071713834622101,0
135,5.4000000000000004,4.5665041507434792,-2.0364282067489095,1,-1.8002025347660322,-4.0367896692572272,0,-3.9758077089731603,0.6780782105844787,0
136,5.4399999999999995,4.4909533940697397,-2.1980303938511603,1,-1.9606431113152307,-4.005930427510199,0,-4.0128960201093191,0.85070297647923954,0
137,5.4800000000000004,4.4089315671498683,-2.3582456267720304,1,-2.1224210640948229,-3.9680384104348727,0,-4.0428836947457834,1.0283926442553617,0
138,5.5199999999999996,4.3203912312010342,-2.5167875574551797,1,-2.2852431021692983,-3.922915237930531,0,-4.0653645475319475,1.2109224905295166,0
139,5.5600000000000005,4.2252970509559091,-2.6733620838156771,1,-2.4487996687751545,-3.8703720986756038,0,-4.0799332591499775,1.39804108640686,0
140,5.5999999999999996,4.1236264453945068,-2.8276677560921231,1,-2.6127650066291159,-3.810230835544516,0,-4.08618684326155,1.5894695770463958,0
141,5.6400000000000006,4.0153702345949807,-2.979396227279723,1,-2.7767972838246955,-3.7423250586425136,0,-4.0837262001107559,1.7849010216056194,0
142,5.6799999999999997,3.9005332802034194,-3.1282327486978256,1,-2.9405387837759496,-3.6665012833912058,0,-4.0721577561272868,1.983999800708707,0
143,5.7200000000000006,3.7791351168848526,-3.2738567116365545,1,-3.1036161626314471,-3.5826200908068322,0,-4.0510951884121811,2.1864010987976337,0
144,5.7599999999999998,3.6512105719816468,-3.4159422359064351,1,-3.2656407775265448,-3.4905573068144466,0,-4.0201612324958909,2.3917104689190394,0
145,5.8000000000000007,3.5168103704720508,-3.5541588059821185,1,-3.4262090889667545,-3.39020519713505,0,-3.9789895712346004,2.5995034876695384,0
146,5.8399999999999999,3.3760017221916967,-3.6881719552860739,1,-3.5849031405380551,-3.2814736739703214,0,-3.9272268021563557,2.8093255081646462,0
147,5.8799999999999999,3.2288688881552998,-3.8176439990002682,1,-3.741291119020254,-3.1642915103921863,0,-3.8645344799843895,3.0206915190087802,0
148,5.9199999999999999,3.0755137226954785,-3.9422348156232143,1,-3.894927997835727,-3.0386075580231262,0,-3.7905912304514802,3.2330861173225971,0
149,5.96,2.9160561880215985,-4.0616026773062064,1,-4.045356266596972,-2.904391963269505,0,-3.7050949308776508,3.4459636039262627,0
150,6,2.7506348376948289,-4.1754051288060108,1,-4.1921067493212254,-2.7616373770456013,0,-3.6077649523149748,3.6587482087795378,0
151,6.04,2.5794072654172777,-4.2832999146817352,1,-4.3346995136579061,-2.6103601526022788,0,-3.4983444573698472,3.870834454738334,0
152,6.0800000000000001,2.4025505154442497,-4.38494595414112,1,-4.4726448732239312,-2.4506015257531288,0,-3.3766027470964097,4.0815876675995488,0
153,6.1200000000000001,2.220261450850423,-4.4800043627063104,1,-4.605444484862077,-2.2824287714742293,0,-3.2423376496167657,4.2903446402681187,0
154,6.1600000000000001,2.0327570758144735,-4.5681395196213295,1,-4.7325925423276862,-2.1059363305437899,0,-3.0953779423676275,4.4964144586885757,0
155,6.2000000000000002,1.8402748080332885,-4.6490201796634576,1,-4.8535770675686383,-1.9212468995867487,0,-2.93558579910124,4.6990794969349938,0
156,6.2400000000000002,1.643072697337888,-4.7223206277489034,1,-4.9678813003918343,-1.7285124775994538,0,-2.7628592519843891,4.8975965885446238,0
157,6.2800000000000002,1.4414295865597393,-4.7877218744398906,1,-5.0749851869062708,-1.5279153617533197,0,-2.5771346583464938,5.0911983808086863,0
158,6.3200000000000003,1.2356452106893876,-4.8449128901663832,1,-5.1743669666976855,-1.3196690850162627,0,-2.3783891608306424,5.2790948782952363,0
159,6.3600000000000003,1.0260402303807672,-4.8935918756717118,1,-5.2655048582227488,-1.1040192878897026,0,-2.1666431289036607,5.4604751813715104,0
160,6.4000000000000004,0.81295619588538304,-4.9334675658781384,1,-5.3478788414118901,-0.8812445163397532,0,-1.9419625688879185,5.6345094249133973,0
161,6.4400000000000004,0.59675543755186788,-4.9642605640470041,1,-5.4209725359393151,-0.65165693780663814,0,-1.7044614888942489,5.8003509217353457,0
162,6.4800000000000004,0.37782087909983519,-4.9857047027793602,1,-5.4842751730572834,-0.41560296700981775,0,-1.4543042042666576,5.9571385145430309,0
163,6.5200000000000005,0.15655576997329007,-4.9975484280683133,1,-5.5372836582996774,-0.17346379313040497,0,-1.1917075684021379,6.1039991394013704,0
164,6.5600000000000005,-0.066616666800263222,-4.9995562022748006,1,-5.5795047217386626,0.07434420014909357,0,-0.91694311308857279,6.2400506028203839,0
165,6.6000000000000005,-0.291253674672799,-4.9915099215557603,1,-5.6104571518286601,0.32736913033222526,0,-0.63033908181773257,6.364404573589959,0
166,6.6399999999999997,-0.51689349481562408,-4.9732103429291312,1,-5.6296741081957631,0.58512343613128492,0,-0.33228233888521419,6.4761697894407124,0
167,6.6799999999999997,-0.74305599159065883,-4.9444785158155176,1,-5.6367055080296762,0.847083830413349,0,-0.02322013649188881,6.5744554774719468,0
168,6.7199999999999998,-0.96924337507857128,-4.9051572125535694,1,-5.631120480011484,1.1126913945901971,0,0.29633827847884237,6.6583749860688801,0
169,6.7599999999999998,-1.194941023230919,-4.8551123520470512,1,-5.6125098789663763,1.3813518228549388,0,0.62582023681090759,6.7270496247312952,0
170,6.7999999999999998,-1.4196184059247952,-4.7942344103683068,1,-5.5804888536686947,1.6524358244964574,0,0.96458841764020908,6.7796127068553025,0
171,6.8399999999999999,-1.6427301128790817,-4.7224398118176456,1,-5.534699459450267,1.9252796922942788,0,1.3119398370053592,6.815213789051513,0
172,6.8799999999999999,-1.8637169870407366,-4.6396722936233115,1,-5.474813306475494,2.1991860447080636,0,1.6671050740308457,6.833023099049214,0
173,6.9199999999999999,-2.0820073646669677,-4.5459042371647591,1,-5.4005342337517206,2.4734247492243515,0,2.0292477546455694,6.8322361426304221,0
174,6.96,-2.2970184229148591,-4.4411379583153838,1,-5.3116009981451855,2.7472340338061652,0,2.3974643127691002,6.8120784783645938,0
175,7,-2.5081576353036441,-4.325406949232411,1,-5.2077899668758096,3.0198217929055793,0,2.7707840488118372,6.7718106471791799,0
176,7.04,-2.7148243349366252,-4.1987770636741253,1,-5.0889178011730269,3.2903670939431815,0,3.1481695051243004,6.7107332420090184,0
177,7.0800000000000001,-2.9164113848601287,-4.0613476377008437,1,-4.9548441179950169,3.5580218895293481,0,3.5285171776856239,6.628192100925931,0
178,7.1200000000000001,-3.1123069543963249,-3.9132525374190035,1,-4.8054741159505241,3.8219129399986773,0,3.9106585828345617,6.5235836052664933,0
179,7.1600000000000001,-3.3018963997160613,-3.7546611252604558,1,-4.6407611508219118,4.0811439500490412,0,4.2933616972085105,6.3963600623590811,0
180,7.2000000000000002,-3.4845642463180804,-3.5857791361546116,1,-4.460709245376326,4.3347979224196811,0,4.6753327882591469,6.2460351505117515,0
181,7.2400000000000002,-3.659696270453435,-3.4068494548525647,1,-4.2653755174754009,4.5819397306076901,0,5.0552186517503088,6.0721894019698652,0
182,7.2800000000000002,-3.8266816758800912,-3.2181527856028733,1,-4.0548725098596101,4.8216189116089021,0,5.431609271506634,5.8744756975991042,0
183,7.3200000000000003,-3.9849153616544477,-3.020008205361437,1,-3.8293704043982921,5.0528726785778266,0,5.8030409153643792,5.6526247451079126,0
184,7.3600000000000003,-4.1338002759659478,-2.8127735917460277,1,-3.5890991030679218,5.2747291521325357,0,6.167999679771893,5.4064505107078471,0
185,7.4000000000000004,-4.2727498503006363,-2.5968459170223959,1,-3.3343501574567478,5.4862108077860041,0,6.5249254937927308,5.1358555722345809,0
186,7.4400000000000004,-4.4011905074818038,-2.372661399536828,1,-3.0654785282015737,5.6863381356664764,0,6.8722165913736966,4.8408363599327977,0
187,7.4800000000000004,-4.5185642363843446,-2.1406955041921218,1,-2.7829041554497516,5.8741335072996348,0,7.2082344586510763,4.5214882493615507,0
188,7.5200000000000005,-4.6243312253569666,-1.9014627838031803,1,-2.487113321214554,6.0486252427668976,0,7.5313092607784418,4.1780104692200357,0
189,7.5600000000000005,-4.7179725456169255,-1.6555165534675123,1,-2.1786597843632416,6.20885187003186,0,7.8397457502684027,3.8107107853454187,0
190,7.6000000000000005,-4.798992875109481,-1.4034483904470574,1,-1.8581656689518999,6.3538665666449399,0,8.1318296561484669,3.4200099207142207,0
